mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption
Audi;A3;101600.0;2013.0;C;122.0;front;robot;turbocharging;1.4;200.0;203.0;9.3;5.0
Audi;A3;96670.0;2015.0;C;110.0;front;robot;turbocharging;1.2;175.0;198.0;9.9;4.8
Audi;A3;99700.0;2015.0;C;110.0;front;robot;turbocharging;1.2;175.0;198.0;9.9;4.8
Audi;A3;182000.0;2013.0;C;122.0;front;robot;turbocharging;1.4;200.0;203.0;9.3;5.0
Kia;Quoris;42500.0;2015.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;71166.0;2015.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;53375.0;2017.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;33500.0;2017.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;90000.0;2015.0;F;424.0;rear;automatic;no;5.0;510.0;240.0;5.7;12.9
Kia;Quoris;48000.0;2015.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;138000.0;2015.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Kia;Quoris;107200.0;2015.0;F;424.0;rear;automatic;no;5.0;510.0;240.0;5.7;12.9
Kia;Quoris;100000.0;2015.0;F;334.0;rear;automatic;no;3.8;395.0;240.0;6.8;10.7
Ford;Focus;61350.0;2017.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;108866.0;2016.0;C;105.0;front;robot;no;1.6;150.0;197.15641361256542;13.1;0.0
Ford;Focus;79800.0;2018.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;20000.0;2017.0;C;105.0;front;mechanics;no;1.6;150.0;180.0;12.5;6.0
Ford;Focus;96500.0;2018.0;C;105.0;front;robot;no;1.6;150.0;197.15641361256542;13.1;0.0
Ford;Focus;40020.0;2018.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;114825.0;2016.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;72536.0;2017.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;47000.0;2017.0;C;105.0;front;robot;no;1.6;150.0;197.15641361256542;13.1;0.0
Ford;Focus;140670.0;2017.0;C;105.0;front;robot;no;1.6;150.0;197.15641361256542;13.1;0.0
Ford;Focus;169407.0;2016.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;81959.0;2017.0;C;150.0;front;automatic;turbocharging;1.5;240.0;208.0;9.4;6.1
Ford;Focus;91912.0;2018.0;C;105.0;front;robot;no;1.6;150.0;197.15641361256542;13.1;0.0
Ford;Focus;150588.0;2015.0;C;125.0;front;robot;no;1.6;159.0;193.0;11.9;6.3
Ford;Focus;71875.0;2017.0;C;125.0;front;robot;no;1.6;159.0;193.0;11.9;6.3
Honda;Pilot;245000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;135000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;190000.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;150000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;184761.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;264000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;216000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;163000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;192878.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;58343.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;95000.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;122144.0;2012.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;180491.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;240756.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Honda;Pilot;65000.0;2013.0;J;249.0;full;automatic;no;3.5;347.0;180.0;9.9;11.6
Volkswagen;Polo;170000.0;2010.0;B;70.0;front;mechanics;no;1.2;112.0;165.0;14.1;5.5
Volkswagen;Polo;1000.0;2011.0;B;85.0;front;mechanics;no;1.4;132.0;177.0;11.9;5.9
Volvo;S80;187523.0;2004.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;223500.0;2003.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;450000.0;2005.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;270000.0;2003.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;149000.0;2006.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;147000.0;2004.0;E;272.0;front;automatic;turbocharging;2.9;0.0;250.0;7.2;11.0
Volvo;S80;385000.0;2003.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;180000.0;2006.0;E;272.0;front;automatic;turbocharging;2.9;0.0;250.0;7.2;11.0
Volvo;S80;136000.0;2005.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;263000.0;2004.0;E;170.0;front;mechanics;no;2.4;230.0;220.0;9.0;0.0
Volvo;S80;270000.0;2003.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;295406.0;2006.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;540000.0;2004.0;E;170.0;front;mechanics;no;2.4;230.0;220.0;9.0;0.0
Volvo;S80;330000.0;2004.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Volvo;S80;389682.0;2004.0;E;170.0;front;automatic;no;2.4;230.0;215.0;9.9;0.0
Lifan;X60;146000.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;94000.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;138694.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;88215.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;47446.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;79000.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;88322.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;41447.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;73000.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;88000.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;93000.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;160000.0;2012.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;23000.0;2015.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;116000.0;2013.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
Lifan;X60;113000.0;2014.0;J;128.0;front;mechanics;no;1.8;168.0;170.0;14.5;8.2
SsangYong;Actyon Sports;205680.0;2006.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
SsangYong;Actyon Sports;228244.0;2011.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;99000.0;2011.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;125836.0;2010.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
SsangYong;Actyon Sports;106000.0;2007.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
SsangYong;Actyon Sports;135300.0;2008.0;J;141.0;rear;automatic;turbocharging;2.0;310.0;164.0;14.2;8.7
SsangYong;Actyon Sports;83415.0;2010.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;190000.0;2011.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
SsangYong;Actyon Sports;106304.0;2011.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;200000.0;2006.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
SsangYong;Actyon Sports;288000.0;2008.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;143000.0;2011.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;246000.0;2008.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;178000.0;2011.0;J;141.0;full;mechanics;turbocharging;2.0;310.0;161.0;15.0;8.0
SsangYong;Actyon Sports;78000.0;2008.0;J;141.0;full;automatic;turbocharging;2.0;310.0;165.0;15.0;8.7
Toyota;FJ Cruiser;72000.0;2006.0;J;239.0;full;automatic;no;4.0;278.0;180.0;8.4;13.4
Toyota;FJ Cruiser;65837.0;2012.0;J;260.0;full;automatic;no;4.0;367.0;180.0;8.4;12.8
Toyota;FJ Cruiser;120000.0;2009.0;J;239.0;full;automatic;no;4.0;278.0;180.0;8.4;13.4
Toyota;FJ Cruiser;113000.0;2010.0;J;239.0;full;automatic;no;4.0;278.0;180.0;8.4;13.4
Toyota;FJ Cruiser;307000.0;2007.0;J;239.0;full;mechanics;no;4.0;278.0;180.0;8.4;13.1
Toyota;FJ Cruiser;75000.0;2010.0;J;260.0;full;mechanics;no;4.0;367.0;180.0;8.4;12.5
Toyota;FJ Cruiser;185000.0;2007.0;J;239.0;full;automatic;no;4.0;278.0;180.0;8.4;13.4
Toyota;Auris;136510.0;2010.0;C;124.0;front;automatic;no;1.6;157.0;190.0;11.9;7.1
Toyota;Auris;185158.0;2012.0;C;124.0;front;automatic;no;1.6;157.0;190.0;11.9;7.1
Toyota;Auris;102000.0;2010.0;C;124.0;front;automatic;no;1.6;157.0;190.0;11.9;7.1
Toyota;Auris;102600.0;2010.0;C;101.0;front;mechanics;no;1.3;132.0;175.0;13.1;5.9
Toyota;Auris;126000.0;2010.0;C;124.0;front;automatic;no;1.6;157.0;190.0;11.9;7.1
Toyota;Highlander;31000.0;2018.0;J;249.0;full;automatic;no;3.5;356.0;180.0;8.8;9.5
Toyota;Highlander;99700.0;2016.0;J;249.0;full;automatic;no;3.5;356.0;180.0;8.8;9.5
Toyota;Highlander;84000.0;2018.0;J;249.0;full;automatic;no;3.5;356.0;180.0;8.8;9.5
Toyota;Highlander;58226.0;2017.0;J;249.0;full;automatic;no;3.5;356.0;180.0;8.8;9.5
Toyota;Highlander;113000.0;2016.0;J;249.0;full;automatic;no;3.5;356.0;180.0;8.8;9.5
Renault;Dokker;81343.0;2017.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;105181.0;2018.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Renault;Dokker;139898.0;2017.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;62500.0;2018.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;67125.0;2019.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Renault;Dokker;94000.0;2018.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;32800.0;2018.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;32000.0;2018.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Renault;Dokker;70337.0;2018.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Renault;Dokker;42000.0;2019.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Renault;Dokker;11000.0;2019.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;65300.0;2018.0;M;82.0;front;mechanics;no;1.6;134.0;159.0;14.3;7.8
Renault;Dokker;110000.0;2017.0;M;90.0;front;mechanics;turbocharging;1.5;200.0;162.0;13.9;5.1
Opel;Astra;156654.0;2014.0;C;115.0;front;mechanics;no;1.6;155.0;191.0;12.0;6.6
Opel;Astra;106440.0;2014.0;C;140.0;front;mechanics;no;1.8;175.0;207.0;10.5;7.1
Opel;Astra;113500.0;2013.0;C;140.0;front;mechanics;no;1.8;175.0;207.0;10.5;7.1
Opel;Astra;112000.0;2008.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;165000.0;2007.0;C;90.0;front;mechanics;turbocharging;1.3;200.0;172.0;14.1;4.8
Opel;Astra;298517.0;2007.0;C;140.0;front;mechanics;no;1.8;175.0;207.0;10.5;7.1
Opel;Astra;158797.0;2011.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;260550.0;2008.0;C;140.0;front;mechanics;no;1.8;175.0;207.0;10.5;7.1
Opel;Astra;158000.0;2007.0;C;115.0;front;mechanics;no;1.6;155.0;191.0;12.0;6.6
Opel;Astra;148000.0;2014.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;91000.0;2010.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;201505.0;2011.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;131855.0;2011.0;C;115.0;front;robot;no;1.6;155.0;192.0;13.0;6.4
Opel;Astra;160000.0;2013.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Opel;Astra;57631.0;2006.0;C;140.0;front;automatic;no;1.8;175.0;188.0;11.7;7.8
Cadillac;ATS;121875.0;2013.0;D;276.0;full;automatic;turbocharging;2.0;353.0;220.0;6.1;8.4
Cadillac;ATS;18100.0;2013.0;D;276.0;full;automatic;turbocharging;2.0;353.0;220.0;6.1;8.4
Cadillac;ATS;140000.0;2013.0;D;276.0;rear;automatic;turbocharging;2.0;353.0;220.0;5.9;8.2
Dodge;Caliber;101000.0;2007.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;185000.0;2009.0;D;160.0;front;variator;no;2.0;191.0;197.15641361256542;9.0;9.8
Dodge;Caliber;243040.0;2008.0;D;150.0;front;mechanics;no;1.8;168.0;184.0;11.9;7.4
Dodge;Caliber;257800.0;2007.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;153059.0;2007.0;D;150.0;front;mechanics;no;1.8;168.0;184.0;11.9;7.4
Dodge;Caliber;119320.0;2008.0;D;160.0;front;variator;no;2.0;191.0;197.15641361256542;9.0;9.8
Dodge;Caliber;149000.0;2008.0;D;150.0;front;mechanics;no;1.8;168.0;184.0;11.9;7.4
Dodge;Caliber;128000.0;2010.0;D;160.0;front;variator;no;2.0;191.0;197.15641361256542;9.0;9.8
Dodge;Caliber;171000.0;2007.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;140000.0;2006.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;130000.0;2007.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;130000.0;2007.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;196400.0;2008.0;D;150.0;front;mechanics;no;1.8;168.0;184.0;11.9;7.4
Dodge;Caliber;118870.0;2008.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Dodge;Caliber;190000.0;2006.0;D;156.0;front;variator;no;2.0;190.0;186.0;11.3;8.0
Mercedes-Benz;M-Class;314000.0;1999.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;279769.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;257000.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;367000.0;2000.0;J;163.0;full;automatic;turbocharging;2.7;370.0;183.0;11.4;9.1
Mercedes-Benz;M-Class;288000.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;173500.0;2000.0;J;272.0;full;automatic;no;4.3;390.0;210.0;8.4;11.9
Mercedes-Benz;M-Class;330000.0;2001.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;289500.0;2001.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;400000.0;1998.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;243000.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;420000.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;232000.0;2001.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;400000.0;1999.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;218000.0;1999.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
Mercedes-Benz;M-Class;320000.0;2000.0;J;218.0;full;automatic;no;3.2;310.0;195.0;9.5;13.8
GAZ;GAZ 67;10000.0;1943.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;100.0;1951.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;300000.0;1944.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;100.0;1953.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;5000.0;1945.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;100.0;1943.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;1000.0;1951.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;100.0;1943.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;2000.0;1953.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
GAZ;GAZ 67;1000.0;1946.0;;54.0;full;mechanics;no;3.3;0.0;88.0;10.423527447894207;0.0
Ford;Explorer;50725.0;2019.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;81200.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;44174.0;2019.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;53000.0;2019.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;24607.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;28450.0;2019.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;26150.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;52835.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;69000.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;72000.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;36879.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;72430.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;51358.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Ford;Explorer;35000.0;2018.0;J;249.0;full;automatic;no;3.5;346.0;183.0;8.7;12.4
Chevrolet;Camaro;12244.0;2019.0;S;238.0;rear;automatic;turbocharging;2.0;400.0;240.0;5.9;8.2
Chevrolet;Camaro;7890.0;2019.0;S;238.0;rear;automatic;turbocharging;2.0;400.0;240.0;5.9;8.2
Chevrolet;Camaro;11000.0;2018.0;S;335.0;rear;automatic;no;3.6;385.0;197.15641361256542;5.1;0.0
Hyundai;Accent;218163.0;2005.0;B;102.0;front;mechanics;no;1.5;134.0;181.0;10.5;7.5
Hyundai;Accent;258000.0;2004.0;B;102.0;front;mechanics;no;1.5;134.0;181.0;10.5;7.5
Hyundai;Accent;232737.0;2005.0;B;105.0;front;automatic;no;1.6;143.0;180.0;12.1;8.0
Hyundai;Accent;237142.0;2003.0;B;102.0;front;automatic;no;1.5;133.0;169.0;14.2;7.8
Nissan;Almera;210000.0;2004.0;C;116.0;front;mechanics;no;1.8;163.0;186.0;10.8;7.5
Toyota;Camry;185000.0;2010.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;142355.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;182000.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;240000.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;172303.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;151587.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;59332.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;158200.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;219000.0;2010.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;195000.0;2010.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;130000.0;2010.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;215000.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;122000.0;2011.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Toyota;Camry;197000.0;2010.0;E;277.0;front;automatic;no;3.5;346.0;230.0;6.8;9.9
Toyota;Camry;235000.0;2010.0;E;167.0;front;automatic;no;2.4;224.0;205.0;9.3;9.9
Hyundai;Grandeur;190716.0;2012.0;E;250.0;front;automatic;no;3.0;284.0;223.0;8.4;9.6
Hyundai;Grandeur;127593.0;2014.0;E;180.0;front;automatic;no;2.4;231.0;210.0;9.8;9.3
Hyundai;Grandeur;92000.0;2014.0;E;180.0;front;automatic;no;2.4;231.0;210.0;9.8;9.3
Hyundai;Grandeur;155000.0;2012.0;E;250.0;front;automatic;no;3.0;284.0;223.0;8.4;9.6
Hyundai;Grandeur;253000.0;2013.0;E;250.0;front;automatic;no;3.0;284.0;223.0;8.4;9.6
Hyundai;Grandeur;167000.0;2013.0;E;250.0;front;automatic;no;3.0;284.0;223.0;8.4;9.6
Nissan;Juke;60000.0;2014.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;80821.0;2014.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;25183.0;2018.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;84517.0;2014.0;J;190.0;front;mechanics;turbocharging;1.6;240.0;215.0;8.0;6.9
Nissan;Juke;100000.0;2015.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;50986.0;2014.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;128353.0;2014.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;40000.0;2017.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;67850.0;2014.0;J;117.0;front;mechanics;no;1.6;158.0;170.0;11.5;6.0
Nissan;Juke;40626.0;2017.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;25000.0;2015.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;16100.0;2014.0;J;94.0;front;mechanics;no;1.6;140.0;168.0;12.0;6.0
Nissan;Juke;84000.0;2017.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;49346.0;2018.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Nissan;Juke;50000.0;2018.0;J;117.0;front;variator;no;1.6;158.0;170.0;11.5;6.3
Kia;Picanto;90732.0;2011.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;150421.0;2012.0;A;69.0;front;mechanics;no;1.0;95.0;153.0;14.4;4.2
Kia;Picanto;34925.0;2011.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;52000.0;2013.0;A;69.0;front;mechanics;no;1.0;95.0;153.0;14.4;4.2
Kia;Picanto;95000.0;2013.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;89848.0;2015.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;43807.0;2015.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;83000.0;2014.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;74409.0;2013.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;80000.0;2015.0;A;69.0;front;mechanics;no;1.0;95.0;153.0;14.4;4.2
Kia;Picanto;92100.0;2014.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;125000.0;2011.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;103000.0;2013.0;A;69.0;front;mechanics;no;1.0;95.0;153.0;14.4;4.2
Kia;Picanto;56400.0;2011.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3
Kia;Picanto;145000.0;2011.0;A;69.0;front;mechanics;no;1.0;95.0;153.0;14.4;4.2
Kia;Rio;52000.0;2016.0;B;123.0;front;automatic;no;1.6;155.0;185.0;11.2;6.4
Kia;Rio;72000.0;2016.0;B;123.0;front;mechanics;no;1.6;155.0;190.0;10.3;5.9
