mark,Box,Drive_unit,Country,Color,Mileage,Year,Car_type,Model,Maximum_power,Maximum_speed,Consumption,Price
Land Rover,automatic,full,UK,blue,180000.0,2004.0,SUV,Range Rover,286.0,208.0,0.0,520000.0
Land Rover,automatic,full,UK,green,130000.0,2005.0,SUV,Range Rover,286.0,208.0,0.0,700000.0
Land Rover,automatic,full,UK,black,240000.0,2003.0,SUV,Range Rover,286.0,208.0,0.0,700000.0
Land Rover,automatic,full,UK,black,260000.0,2005.0,SUV,Range Rover,286.0,208.0,0.0,635000.0
Land Rover,automatic,full,UK,white,380000.0,2004.0,SUV,Range Rover,286.0,208.0,0.0,350000.0
Land Rover,automatic,full,UK,black,248000.0,2005.0,SUV,Range Rover,286.0,208.0,0.0,390000.0
Land Rover,automatic,full,UK,gray,220000.0,2003.0,SUV,Range Rover,286.0,208.0,0.0,500000.0
Land Rover,automatic,full,UK,black,332970.0,2003.0,SUV,Range Rover,286.0,208.0,0.0,550000.0
BMW,robot,rear,German,white,78000.0,2011.0,Sedan,M5,560.0,250.0,9.9,2290000.0
BMW,robot,rear,German,white,68000.0,2012.0,Sedan,M5,560.0,250.0,9.9,2125000.0
BMW,robot,rear,German,blue,31500.0,2012.0,Sedan,M5,560.0,250.0,9.9,2900000.0
BMW,robot,rear,German,white,57000.0,2013.0,Sedan,M5,560.0,250.0,9.9,3050000.0
Toyota,variator,front,Japan,black,51500.0,2017.0,Sedan,Corolla,122.0,185.0,6.3,1199000.0
Toyota,mechanics,front,Japan,white,34000.0,2018.0,Sedan,Corolla,99.0,180.0,5.6,1084000.0
Toyota,variator,front,Japan,black,157000.0,2016.0,Sedan,Corolla,140.0,195.0,6.4,1095000.0
Toyota,variator,front,Japan,white,47932.0,2018.0,Sedan,Corolla,122.0,185.0,6.3,1240000.0
Toyota,variator,front,Japan,white,151419.0,2018.0,Sedan,Corolla,122.0,185.0,6.3,1189000.0
Toyota,variator,front,Japan,gray,71256.0,2017.0,Sedan,Corolla,140.0,195.0,6.4,1397000.0
Toyota,variator,front,Japan,black,63953.0,2018.0,Sedan,Corolla,140.0,195.0,6.4,1319000.0
Toyota,variator,front,Japan,white,156042.0,2018.0,Sedan,Corolla,140.0,195.0,6.4,1203014.0
Toyota,variator,front,Japan,black,58000.0,2018.0,Sedan,Corolla,122.0,185.0,6.3,1245000.0
Toyota,variator,front,Japan,gray,51000.0,2016.0,Sedan,Corolla,122.0,185.0,6.3,1115000.0
Toyota,variator,front,Japan,black,66000.0,2017.0,Sedan,Corolla,122.0,185.0,6.3,1220000.0
Toyota,variator,front,Japan,white,58120.0,2018.0,Sedan,Corolla,122.0,185.0,6.3,1000000.0
Toyota,variator,front,Japan,white,3767.0,2017.0,Sedan,Corolla,122.0,185.0,6.3,1400000.0
Toyota,variator,front,Japan,white,6580.0,2019.0,Sedan,Corolla,122.0,185.0,6.3,1505000.0
Toyota,variator,front,Japan,white,24879.0,2017.0,Sedan,Corolla,122.0,185.0,6.3,1262000.0
BMW,automatic,rear,German,black,135000.0,2011.0,Hatchback,1 series,136.0,204.0,7.6,600000.0
BMW,automatic,rear,German,beige,120846.0,2008.0,Hatchback,1 series,136.0,204.0,7.6,525000.0
BMW,automatic,rear,German,white,190073.0,2009.0,Hatchback,1 series,115.0,197.0,7.7,470000.0
BMW,automatic,rear,German,black,125631.0,2010.0,Hatchback,1 series,136.0,204.0,7.6,647000.0
BMW,automatic,rear,German,gray,109358.0,2008.0,Hatchback,1 series,143.0,210.0,5.4,569000.0
BMW,automatic,rear,German,black,121237.0,2011.0,Hatchback,1 series,115.0,197.0,7.7,575000.0
BMW,automatic,rear,German,gray,229437.0,2008.0,Hatchback,1 series,136.0,204.0,7.6,399000.0
BMW,automatic,rear,German,black,90000.0,2008.0,Hatchback,1 series,115.0,197.0,7.7,440000.0
BMW,automatic,rear,German,white,87000.0,2009.0,Hatchback,1 series,115.0,197.0,7.7,505000.0
BMW,automatic,rear,German,black,45000.0,2008.0,Hatchback,1 series,115.0,197.0,7.7,590000.0
BMW,automatic,rear,German,white,80430.0,2010.0,Hatchback,1 series,115.0,197.0,7.7,720000.0
BMW,automatic,rear,German,white,156000.0,2010.0,Hatchback,1 series,115.0,197.0,7.7,470000.0
BMW,automatic,rear,German,white,260000.0,2009.0,Hatchback,1 series,115.0,197.0,7.7,450000.0
BMW,mechanics,rear,German,white,195000.0,2009.0,Hatchback,1 series,143.0,210.0,5.9,585000.0
BMW,automatic,rear,German,black,130000.0,2009.0,Hatchback,1 series,115.0,197.0,7.7,530000.0
BMW,automatic,rear,German,gray,85254.0,2006.0,Hatchback,1 series,129.0,204.0,7.3,579000.0
BMW,automatic,rear,German,silver,237800.0,2005.0,Hatchback,1 series,129.0,204.0,7.3,360000.0
BMW,automatic,rear,German,gray,210000.0,2006.0,Hatchback,1 series,150.0,214.0,6.5,420000.0
BMW,mechanics,rear,German,brown,192000.0,2006.0,Hatchback,1 series,115.0,201.0,7.5,359000.0
BMW,automatic,rear,German,gray,120000.0,2006.0,Hatchback,1 series,265.0,250.0,9.4,565000.0
BMW,automatic,rear,German,silver,131000.0,2005.0,Hatchback,1 series,150.0,214.0,6.5,550000.0
BMW,mechanics,rear,German,gray,120000.0,2005.0,Hatchback,1 series,115.0,201.0,7.5,465000.0
BMW,mechanics,rear,German,black,211873.0,2005.0,Hatchback,1 series,115.0,201.0,7.5,420000.0
BMW,automatic,rear,German,red,148000.0,2006.0,Hatchback,1 series,129.0,204.0,7.3,440000.0
BMW,mechanics,rear,German,gray,223000.0,2005.0,Hatchback,1 series,115.0,201.0,7.5,370000.0
BMW,mechanics,rear,German,gray,230000.0,2005.0,Hatchback,1 series,115.0,201.0,7.5,349000.0
Land Rover,automatic,full,UK,black,204120.0,2007.0,SUV,Range Rover Sport,390.0,225.0,15.9,675000.0
Land Rover,automatic,full,UK,silver,107700.0,2008.0,SUV,Range Rover Sport,390.0,225.0,15.9,960000.0
Land Rover,automatic,full,UK,black,126000.0,2008.0,SUV,Range Rover Sport,272.0,209.0,11.1,849000.0
Land Rover,automatic,full,UK,green,212000.0,2006.0,SUV,Range Rover Sport,299.0,209.0,14.9,650000.0
Land Rover,automatic,full,UK,black,267819.0,2007.0,SUV,Range Rover Sport,299.0,209.0,14.9,845000.0
Land Rover,automatic,full,UK,black,112000.0,2008.0,SUV,Range Rover Sport,390.0,225.0,15.9,929000.0
Land Rover,automatic,full,UK,red,261480.0,2007.0,SUV,Range Rover Sport,272.0,209.0,11.1,735000.0
Land Rover,automatic,full,UK,black,229975.0,2007.0,SUV,Range Rover Sport,299.0,209.0,14.9,700000.0
Land Rover,automatic,full,UK,gray,160000.0,2006.0,SUV,Range Rover Sport,299.0,209.0,14.9,660000.0
Land Rover,automatic,full,UK,gray,164000.0,2008.0,SUV,Range Rover Sport,272.0,209.0,11.1,700000.0
Land Rover,automatic,full,UK,blue,250000.0,2009.0,SUV,Range Rover Sport,272.0,209.0,11.1,920000.0
Land Rover,automatic,full,UK,red,157000.0,2008.0,SUV,Range Rover Sport,272.0,209.0,11.1,899000.0
Land Rover,automatic,full,UK,white,164579.0,2008.0,SUV,Range Rover Sport,272.0,209.0,11.1,790000.0
Land Rover,automatic,full,UK,red,205000.0,2006.0,SUV,Range Rover Sport,390.0,225.0,15.9,590000.0
Chevrolet,mechanics,front,USA,red,103562.0,2007.0,Hatchback,Aveo,72.0,157.0,6.6,239000.0
Chevrolet,mechanics,front,USA,silver,150000.0,2006.0,Hatchback,Aveo,94.0,176.0,0.0,180000.0
Chevrolet,mechanics,front,USA,gray,25764.0,2007.0,Hatchback,Aveo,94.0,176.0,0.0,342076.0
Chevrolet,mechanics,front,USA,red,181379.0,2006.0,Hatchback,Aveo,72.0,157.0,6.6,189900.0
Chevrolet,automatic,front,USA,orange,127000.0,2006.0,Hatchback,Aveo,94.0,170.0,0.0,265000.0
Chevrolet,mechanics,front,USA,blue,175500.0,2007.0,Hatchback,Aveo,94.0,176.0,0.0,149000.0
Chevrolet,mechanics,front,USA,red,170000.0,2006.0,Hatchback,Aveo,94.0,176.0,0.0,160000.0
Chevrolet,mechanics,front,USA,red,180296.0,2005.0,Hatchback,Aveo,94.0,176.0,0.0,205000.0
Chevrolet,mechanics,front,USA,light Blue,151000.0,2005.0,Hatchback,Aveo,72.0,157.0,6.6,145000.0
Chevrolet,mechanics,front,USA,black,220000.0,2004.0,Hatchback,Aveo,72.0,157.0,6.6,160000.0
Chevrolet,mechanics,front,USA,orange,116500.0,2005.0,Hatchback,Aveo,72.0,157.0,6.6,220000.0
Chevrolet,mechanics,front,USA,gold,339000.0,2006.0,Hatchback,Aveo,72.0,157.0,6.6,165000.0
Chevrolet,mechanics,front,USA,red,130000.0,2005.0,Hatchback,Aveo,72.0,157.0,6.6,200000.0
Chevrolet,mechanics,front,USA,red,163600.0,2007.0,Hatchback,Aveo,94.0,176.0,0.0,190000.0
Chevrolet,mechanics,front,USA,red,93000.0,2007.0,Hatchback,Aveo,72.0,157.0,6.6,185000.0
Chrysler,automatic,full,USA,white,56000.0,2017.0,Sedan,300C,296.0,238.0,11.2,2049000.0
Chrysler,automatic,full,USA,gray,0.0,2020.0,Sedan,300C,304.0,197.15641361256544,0.0,6192270.0
Great Wall,mechanics,front,China,red,109000.0,2013.0,Station Wagon,Hover M2,98.0,158.0,0.0,310000.0
Great Wall,mechanics,front,China,silver,79000.0,2013.0,Station Wagon,Hover M2,98.0,158.0,0.0,389000.0
Audi,robot,front,German,white,122467.0,2013.0,Hatchback,A3,122.0,203.0,5.0,786000.0
Audi,robot,front,German,white,138882.0,2013.0,Hatchback,A3,122.0,203.0,5.0,849000.0
Audi,robot,front,German,white,113000.0,2013.0,Hatchback,A3,122.0,203.0,5.0,789000.0
Audi,robot,front,German,white,112321.0,2014.0,Hatchback,A3,105.0,193.0,5.0,790000.0
Audi,robot,front,German,black,137412.0,2013.0,Hatchback,A3,122.0,203.0,5.0,779000.0
Audi,robot,front,German,black,97000.0,2015.0,Hatchback,A3,110.0,198.0,4.8,870000.0
Audi,robot,front,German,white,83504.0,2013.0,Hatchback,A3,122.0,203.0,5.0,771000.0
Audi,robot,front,German,white,90628.0,2013.0,Hatchback,A3,122.0,203.0,5.0,785000.0
Audi,robot,front,German,white,41594.0,2013.0,Hatchback,A3,122.0,203.0,5.0,1080000.0
Audi,robot,front,German,white,143600.0,2013.0,Hatchback,A3,180.0,232.0,5.6,955000.0
Audi,robot,front,German,white,182000.0,2014.0,Hatchback,A3,105.0,193.0,5.0,680000.0
Audi,robot,front,German,gray,101600.0,2013.0,Hatchback,A3,122.0,203.0,5.0,920000.0
Audi,robot,front,German,black,96670.0,2015.0,Hatchback,A3,110.0,198.0,4.8,949000.0
Audi,robot,front,German,black,99700.0,2015.0,Hatchback,A3,110.0,198.0,4.8,910000.0
Audi,robot,front,German,silver,182000.0,2013.0,Hatchback,A3,122.0,203.0,5.0,800000.0
Kia,automatic,rear,South Korea,white,42500.0,2015.0,Sedan,Quoris,334.0,240.0,10.7,2150000.0
Kia,automatic,rear,South Korea,white,71166.0,2015.0,Sedan,Quoris,334.0,240.0,10.7,1660000.0
Kia,automatic,rear,South Korea,brown,53375.0,2017.0,Sedan,Quoris,334.0,240.0,10.7,1770000.0
Kia,automatic,rear,South Korea,silver,33500.0,2017.0,Sedan,Quoris,334.0,240.0,10.7,2130000.0
Kia,automatic,rear,South Korea,brown,90000.0,2015.0,Sedan,Quoris,424.0,240.0,12.9,2100000.0
Kia,automatic,rear,South Korea,white,48000.0,2015.0,Sedan,Quoris,334.0,240.0,10.7,2000000.0
Kia,automatic,rear,South Korea,white,138000.0,2015.0,Sedan,Quoris,334.0,240.0,10.7,1450000.0
Kia,automatic,rear,South Korea,black,107200.0,2015.0,Sedan,Quoris,424.0,240.0,12.9,1430000.0
Kia,automatic,rear,South Korea,white,100000.0,2015.0,Sedan,Quoris,334.0,240.0,10.7,1600000.0
Ford,automatic,front,USA,black,61350.0,2017.0,Station Wagon,Focus,150.0,208.0,6.1,970000.0
Ford,robot,front,USA,white,108866.0,2016.0,Station Wagon,Focus,105.0,197.15641361256544,0.0,638000.0
Ford,automatic,front,USA,black,79800.0,2018.0,Station Wagon,Focus,150.0,208.0,6.1,1090000.0
Ford,mechanics,front,USA,white,20000.0,2017.0,Station Wagon,Focus,105.0,180.0,6.0,740000.0
Ford,robot,front,USA,white,96500.0,2018.0,Station Wagon,Focus,105.0,197.15641361256544,0.0,685000.0
Ford,automatic,front,USA,white,40020.0,2018.0,Station Wagon,Focus,150.0,208.0,6.1,1099000.0
Ford,automatic,front,USA,white,114825.0,2016.0,Station Wagon,Focus,150.0,208.0,6.1,749000.0
Ford,automatic,front,USA,white,72536.0,2017.0,Station Wagon,Focus,150.0,208.0,6.1,1007000.0
Ford,robot,front,USA,white,47000.0,2017.0,Station Wagon,Focus,105.0,197.15641361256544,0.0,759000.0
Ford,robot,front,USA,black,140670.0,2017.0,Station Wagon,Focus,105.0,197.15641361256544,0.0,690000.0
Ford,automatic,front,USA,gray,169407.0,2016.0,Station Wagon,Focus,150.0,208.0,6.1,739990.0
Ford,automatic,front,USA,silver,81959.0,2017.0,Station Wagon,Focus,150.0,208.0,6.1,975000.0
Ford,robot,front,USA,white,91912.0,2018.0,Station Wagon,Focus,105.0,197.15641361256544,0.0,640000.0
Ford,robot,front,USA,gray,150588.0,2015.0,Station Wagon,Focus,125.0,193.0,6.3,663000.0
Ford,robot,front,USA,silver,71875.0,2017.0,Station Wagon,Focus,125.0,193.0,6.3,861633.0
Honda,automatic,full,Japan,white,245000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1385000.0
Honda,automatic,full,Japan,white,135000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1465000.0
Honda,automatic,full,Japan,gray,190000.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1550000.0
Honda,automatic,full,Japan,white,150000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1279000.0
Honda,automatic,full,Japan,gray,184761.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1349000.0
Honda,automatic,full,Japan,black,264000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1249000.0
Honda,automatic,full,Japan,black,216000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1294000.0
Honda,automatic,full,Japan,white,163000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1505000.0
Honda,automatic,full,Japan,silver,192878.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1545000.0
Honda,automatic,full,Japan,white,58343.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1985000.0
Honda,automatic,full,Japan,white,95000.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1799000.0
Honda,automatic,full,Japan,brown,122144.0,2012.0,SUV,Pilot,249.0,180.0,11.6,1765000.0
Honda,automatic,full,Japan,white,180491.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1529000.0
Honda,automatic,full,Japan,brown,240756.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1120000.0
Honda,automatic,full,Japan,gray,65000.0,2013.0,SUV,Pilot,249.0,180.0,11.6,1698000.0
Volkswagen,mechanics,front,German,red,170000.0,2010.0,Hatchback,Polo,70.0,165.0,5.5,360000.0
Volkswagen,mechanics,front,German,white,1000.0,2011.0,Hatchback,Polo,85.0,177.0,5.9,2900000.0
Volvo,automatic,front,Sweden,green,187523.0,2004.0,Sedan,S80,170.0,215.0,0.0,367000.0
Volvo,automatic,front,Sweden,black,223500.0,2003.0,Sedan,S80,170.0,215.0,0.0,265000.0
Volvo,automatic,front,Sweden,black,450000.0,2005.0,Sedan,S80,170.0,215.0,0.0,285000.0
Volvo,automatic,front,Sweden,black,270000.0,2003.0,Sedan,S80,170.0,215.0,0.0,220000.0
Volvo,automatic,front,Sweden,blue,149000.0,2006.0,Sedan,S80,170.0,215.0,0.0,630000.0
Volvo,automatic,front,Sweden,black,147000.0,2004.0,Sedan,S80,272.0,250.0,11.0,325000.0
Volvo,automatic,front,Sweden,silver,385000.0,2003.0,Sedan,S80,170.0,215.0,0.0,300000.0
Volvo,automatic,front,Sweden,black,180000.0,2006.0,Sedan,S80,272.0,250.0,11.0,450000.0
Volvo,automatic,front,Sweden,black,136000.0,2005.0,Sedan,S80,170.0,215.0,0.0,320000.0
Volvo,mechanics,front,Sweden,blue,263000.0,2004.0,Sedan,S80,170.0,220.0,0.0,365000.0
Volvo,automatic,front,Sweden,black,270000.0,2003.0,Sedan,S80,170.0,215.0,0.0,350000.0
Volvo,automatic,front,Sweden,gray,295406.0,2006.0,Sedan,S80,170.0,215.0,0.0,350000.0
Volvo,mechanics,front,Sweden,gold,540000.0,2004.0,Sedan,S80,170.0,220.0,0.0,260000.0
Volvo,automatic,front,Sweden,blue,330000.0,2004.0,Sedan,S80,170.0,215.0,0.0,355000.0
Volvo,automatic,front,Sweden,gold,389682.0,2004.0,Sedan,S80,170.0,215.0,0.0,310000.0
Lifan,mechanics,front,China,blue,146000.0,2014.0,SUV,X60,128.0,170.0,8.2,380000.0
Lifan,mechanics,front,China,gray,94000.0,2013.0,SUV,X60,128.0,170.0,8.2,399000.0
Lifan,mechanics,front,China,gray,138694.0,2013.0,SUV,X60,128.0,170.0,8.2,359000.0
Lifan,mechanics,front,China,red,88215.0,2013.0,SUV,X60,128.0,170.0,8.2,339000.0
Lifan,mechanics,front,China,black,47446.0,2014.0,SUV,X60,128.0,170.0,8.2,449000.0
Lifan,mechanics,front,China,black,79000.0,2014.0,SUV,X60,128.0,170.0,8.2,420000.0
Lifan,mechanics,front,China,black,88322.0,2013.0,SUV,X60,128.0,170.0,8.2,407300.0
Lifan,mechanics,front,China,gray,41447.0,2014.0,SUV,X60,128.0,170.0,8.2,440000.0
Lifan,mechanics,front,China,red,73000.0,2013.0,SUV,X60,128.0,170.0,8.2,400000.0
Lifan,mechanics,front,China,white,88000.0,2014.0,SUV,X60,128.0,170.0,8.2,385000.0
Lifan,mechanics,front,China,red,93000.0,2013.0,SUV,X60,128.0,170.0,8.2,330000.0
Lifan,mechanics,front,China,black,160000.0,2012.0,SUV,X60,128.0,170.0,8.2,300000.0
Lifan,mechanics,front,China,gray,23000.0,2015.0,SUV,X60,128.0,170.0,8.2,510000.0
Lifan,mechanics,front,China,gray,116000.0,2013.0,SUV,X60,128.0,170.0,8.2,330000.0
Lifan,mechanics,front,China,white,113000.0,2014.0,SUV,X60,128.0,170.0,8.2,410000.0
SsangYong,automatic,full,South Korea,red,205680.0,2006.0,Pickup,Actyon Sports,141.0,165.0,8.7,318060.0
SsangYong,mechanics,full,South Korea,black,228244.0,2011.0,Pickup,Actyon Sports,141.0,161.0,8.0,539000.0
SsangYong,mechanics,full,South Korea,silver,99000.0,2011.0,Pickup,Actyon Sports,141.0,161.0,8.0,490000.0
SsangYong,automatic,full,South Korea,blue,125836.0,2010.0,Pickup,Actyon Sports,141.0,165.0,8.7,620000.0
SsangYong,automatic,full,South Korea,blue,106000.0,2007.0,Pickup,Actyon Sports,141.0,165.0,8.7,360000.0
SsangYong,automatic,rear,South Korea,silver,135300.0,2008.0,Pickup,Actyon Sports,141.0,164.0,8.7,380000.0
SsangYong,mechanics,full,South Korea,silver,83415.0,2010.0,Pickup,Actyon Sports,141.0,161.0,8.0,599000.0
SsangYong,automatic,full,South Korea,silver,190000.0,2011.0,Pickup,Actyon Sports,141.0,165.0,8.7,315000.0
SsangYong,mechanics,full,South Korea,gray,106304.0,2011.0,Pickup,Actyon Sports,141.0,161.0,8.0,485000.0
SsangYong,automatic,full,South Korea,white,200000.0,2006.0,Pickup,Actyon Sports,141.0,165.0,8.7,410000.0
SsangYong,mechanics,full,South Korea,gray,288000.0,2008.0,Pickup,Actyon Sports,141.0,161.0,8.0,415000.0
SsangYong,mechanics,full,South Korea,silver,143000.0,2011.0,Pickup,Actyon Sports,141.0,161.0,8.0,455000.0
SsangYong,mechanics,full,South Korea,silver,246000.0,2008.0,Pickup,Actyon Sports,141.0,161.0,8.0,350000.0
SsangYong,mechanics,full,South Korea,silver,178000.0,2011.0,Pickup,Actyon Sports,141.0,161.0,8.0,650000.0
SsangYong,automatic,full,South Korea,silver,78000.0,2008.0,Pickup,Actyon Sports,141.0,165.0,8.7,500000.0
Toyota,automatic,full,Japan,silver,72000.0,2006.0,SUV,FJ Cruiser,239.0,180.0,13.4,2070000.0
Toyota,automatic,full,Japan,black,65837.0,2012.0,SUV,FJ Cruiser,260.0,180.0,12.8,2185000.0
Toyota,automatic,full,Japan,white,120000.0,2009.0,SUV,FJ Cruiser,239.0,180.0,13.4,1950000.0
Toyota,automatic,full,Japan,black,113000.0,2010.0,SUV,FJ Cruiser,239.0,180.0,13.4,2650000.0
Toyota,mechanics,full,Japan,blue,307000.0,2007.0,SUV,FJ Cruiser,239.0,180.0,13.1,1600000.0
Toyota,mechanics,full,Japan,silver,75000.0,2010.0,SUV,FJ Cruiser,260.0,180.0,12.5,2350000.0
Toyota,automatic,full,Japan,black,185000.0,2007.0,SUV,FJ Cruiser,239.0,180.0,13.4,2580000.0
Toyota,automatic,front,Japan,white,136510.0,2010.0,Hatchback,Auris,124.0,190.0,7.1,595000.0
Toyota,automatic,front,Japan,red,185158.0,2012.0,Hatchback,Auris,124.0,190.0,7.1,629990.0
Toyota,automatic,front,Japan,silver,102000.0,2010.0,Hatchback,Auris,124.0,190.0,7.1,630000.0
Toyota,mechanics,front,Japan,silver,102600.0,2010.0,Hatchback,Auris,101.0,175.0,5.9,600000.0
Toyota,automatic,front,Japan,gray,126000.0,2010.0,Hatchback,Auris,124.0,190.0,7.1,670000.0
Toyota,automatic,full,Japan,white,31000.0,2018.0,SUV,Highlander,249.0,180.0,9.5,3677000.0
Toyota,automatic,full,Japan,white,99700.0,2016.0,SUV,Highlander,249.0,180.0,9.5,2995000.0
Toyota,automatic,full,Japan,black,84000.0,2018.0,SUV,Highlander,249.0,180.0,9.5,3750000.0
Toyota,automatic,full,Japan,black,58226.0,2017.0,SUV,Highlander,249.0,180.0,9.5,3299000.0
Toyota,automatic,full,Japan,black,113000.0,2016.0,SUV,Highlander,249.0,180.0,9.5,2870000.0
Renault,mechanics,front,France,gray,81343.0,2017.0,Compact MPV,Dokker,82.0,159.0,7.8,699000.0
Renault,mechanics,front,France,white,105181.0,2018.0,Compact MPV,Dokker,90.0,162.0,5.1,950000.0
Renault,mechanics,front,France,white,139898.0,2017.0,Compact MPV,Dokker,82.0,159.0,7.8,779000.0
Renault,mechanics,front,France,gray,62500.0,2018.0,Compact MPV,Dokker,82.0,159.0,7.8,790000.0
Renault,mechanics,front,France,blue,67125.0,2019.0,Compact MPV,Dokker,90.0,162.0,5.1,1020000.0
Renault,mechanics,front,France,white,94000.0,2018.0,Compact MPV,Dokker,82.0,159.0,7.8,800000.0
Renault,mechanics,front,France,gray,32800.0,2018.0,Compact MPV,Dokker,82.0,159.0,7.8,870000.0
Renault,mechanics,front,France,black,32000.0,2018.0,Compact MPV,Dokker,90.0,162.0,5.1,1100000.0
Renault,mechanics,front,France,blue,70337.0,2018.0,Compact MPV,Dokker,90.0,162.0,5.1,1000000.0
Renault,mechanics,front,France,white,42000.0,2019.0,Compact MPV,Dokker,90.0,162.0,5.1,1350000.0
Renault,mechanics,front,France,silver,11000.0,2019.0,Compact MPV,Dokker,82.0,159.0,7.8,890000.0
Renault,mechanics,front,France,black,65300.0,2018.0,Compact MPV,Dokker,82.0,159.0,7.8,835000.0
Renault,mechanics,front,France,silver,110000.0,2017.0,Compact MPV,Dokker,90.0,162.0,5.1,700000.0
Opel,mechanics,front,German,white,156654.0,2014.0,Station Wagon,Astra,115.0,191.0,6.6,485000.0
Opel,mechanics,front,German,silver,106440.0,2014.0,Station Wagon,Astra,140.0,207.0,7.1,585000.0
Opel,mechanics,front,German,black,113500.0,2013.0,Station Wagon,Astra,140.0,207.0,7.1,360000.0
Opel,automatic,front,German,black,112000.0,2008.0,Station Wagon,Astra,140.0,188.0,7.8,378000.0
Opel,mechanics,front,German,silver,165000.0,2007.0,Station Wagon,Astra,90.0,172.0,4.8,335000.0
Opel,mechanics,front,German,beige,298517.0,2007.0,Station Wagon,Astra,140.0,207.0,7.1,295000.0
Opel,automatic,front,German,silver,158797.0,2011.0,Station Wagon,Astra,140.0,188.0,7.8,495000.0
Opel,mechanics,front,German,beige,260550.0,2008.0,Station Wagon,Astra,140.0,207.0,7.1,324000.0
Opel,mechanics,front,German,black,158000.0,2007.0,Station Wagon,Astra,115.0,191.0,6.6,275000.0
Opel,automatic,front,German,silver,148000.0,2014.0,Station Wagon,Astra,140.0,188.0,7.8,599000.0
Opel,automatic,front,German,silver,91000.0,2010.0,Station Wagon,Astra,140.0,188.0,7.8,429000.0
Opel,automatic,front,German,silver,201505.0,2011.0,Station Wagon,Astra,140.0,188.0,7.8,420000.0
Opel,robot,front,German,blue,131855.0,2011.0,Station Wagon,Astra,115.0,192.0,6.4,409000.0
Opel,automatic,front,German,white,160000.0,2013.0,Station Wagon,Astra,140.0,188.0,7.8,570000.0
Opel,automatic,front,German,gray,57631.0,2006.0,Station Wagon,Astra,140.0,188.0,7.8,495000.0
Cadillac,automatic,full,USA,gold,121875.0,2013.0,Sedan,ATS,276.0,220.0,8.4,1169000.0
Cadillac,automatic,full,USA,magenta,18100.0,2013.0,Sedan,ATS,276.0,220.0,8.4,1350000.0
Cadillac,automatic,rear,USA,light Blue,140000.0,2013.0,Sedan,ATS,276.0,220.0,8.2,1150000.0
Dodge,variator,front,USA,green,101000.0,2007.0,Hatchback,Caliber,156.0,186.0,8.0,479000.0
Dodge,variator,front,USA,orange,185000.0,2009.0,Hatchback,Caliber,160.0,197.15641361256544,9.8,495000.0
Dodge,mechanics,front,USA,silver,243040.0,2008.0,Hatchback,Caliber,150.0,184.0,7.4,339000.0
Dodge,variator,front,USA,black,257800.0,2007.0,Hatchback,Caliber,156.0,186.0,8.0,420000.0
