mark;Model;Mileage;Year;Car_class;Maximum_power;Drive_unit;Box;Boost_type;Volume;Torque;Maximum_speed;Speed_to_100;Consumption;Price
Chrysler;300C;56000.0;2017.0;E;296.0;full;automatic;no;3.6;353.0;238.0;7.5;11.2;2049000.0
Chrysler;300C;0.0;2020.0;E;304.0;full;automatic;no;3.6;358.0;197.15641361256544;10.423527447894209;0.0;6192270.0
Kia;Picanto;73690.0;2011.0;A;85.0;front;automatic;no;1.3;121.0;163.0;13.4;5.3;570000.0
Opel;Zafira;186000.0;2007.0;M;140.0;front;robot;no;1.8;175.0;197.0;12.9;7.2;340000.0
Suzuki;Swift;192502.0;2005.0;B;92.0;front;robot;no;1.3;116.0;167.0;12.8;6.2;219000.0
BMW;3 series;163632.0;2009.0;D;156.0;rear;automatic;no;2.0;200.0;220.0;8.9;7.9;611111.0
BMW;3 series;165012.0;2008.0;D;177.0;rear;automatic;turbocharging;2.0;350.0;230.0;8.0;5.5;830000.0
BMW;3 series;130000.0;2008.0;D;218.0;full;automatic;no;2.5;250.0;238.0;7.6;7.9;888000.0
BMW;3 series;230000.0;2007.0;D;156.0;rear;automatic;no;2.0;200.0;220.0;8.9;7.9;680000.0
BMW;3 series;118345.0;2008.0;D;306.0;full;automatic;turbocharging;3.0;400.0;250.0;5.5;9.7;900000.0
BMW;3 series;119500.0;2007.0;D;218.0;rear;automatic;no;2.5;250.0;245.0;7.2;7.1;749990.0
BMW;3 series;260000.0;2009.0;D;245.0;rear;automatic;turbocharging;3.0;540.0;250.0;6.7;7.4;1050000.0
BMW;3 series;180000.0;2006.0;D;218.0;rear;automatic;no;2.5;250.0;245.0;7.2;7.1;850000.0
BMW;3 series;113570.0;2007.0;D;306.0;rear;automatic;turbocharging;3.0;400.0;250.0;5.4;8.8;1800000.0
BMW;3 series;241000.0;2007.0;D;218.0;full;mechanics;no;2.5;250.0;244.0;7.4;7.9;690000.0
BMW;3 series;160000.0;2008.0;D;306.0;full;automatic;turbocharging;3.0;400.0;250.0;5.5;9.7;770000.0
BMW;3 series;195000.0;2010.0;D;156.0;rear;automatic;no;2.0;200.0;220.0;8.9;7.9;670000.0
BMW;3 series;130000.0;2007.0;D;218.0;full;automatic;no;2.5;250.0;238.0;7.6;7.9;650000.0
BMW;3 series;202622.0;2008.0;D;156.0;rear;automatic;no;2.0;200.0;220.0;8.9;7.9;630000.0
BMW;3 series;87000.0;2008.0;D;218.0;rear;automatic;no;2.5;250.0;245.0;7.2;7.1;1050000.0
Nissan;Micra;85000.0;2007.0;B;80.0;front;automatic;no;1.2;110.0;145.0;17.9;6.6;350000.0
Nissan;Micra;164360.0;2003.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;298000.0
Nissan;Micra;113722.0;2004.0;B;80.0;front;mechanics;no;1.2;110.0;167.0;13.9;5.9;213852.0
Nissan;Micra;185131.0;2004.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;249000.0
Nissan;Micra;122300.0;2005.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;250000.0
Nissan;Micra;212000.0;2008.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;270000.0
Nissan;Micra;77000.0;2008.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;490000.0
Nissan;Micra;183000.0;2009.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;345000.0
Nissan;Micra;194261.0;2010.0;B;80.0;front;automatic;no;1.2;110.0;145.0;17.9;6.6;349000.0
Nissan;Micra;85000.0;2006.0;B;80.0;front;automatic;no;1.2;110.0;145.0;17.9;6.6;350000.0
Nissan;Micra;138000.0;2007.0;B;80.0;front;automatic;no;1.2;110.0;145.0;17.9;6.6;320000.0
Nissan;Micra;220000.0;2007.0;B;88.0;front;automatic;no;1.4;128.0;158.0;15.0;0.0;430000.0
Nissan;Micra;179953.0;2004.0;B;80.0;front;mechanics;no;1.2;110.0;167.0;13.9;5.9;199990.0
Nissan;Micra;66028.0;2007.0;B;80.0;front;automatic;no;1.2;110.0;145.0;17.9;6.6;410000.0
Honda;Civic;150449.0;2010.0;C;140.0;front;automatic;no;1.8;174.0;200.0;10.6;6.7;649000.0
Audi;80;270000.0;1987.0;D;75.0;front;mechanics;no;1.8;140.0;167.0;13.6;7.7;54000.0
Audi;80;256728.0;1991.0;D;112.0;front;mechanics;no;2.0;170.0;196.0;10.8;7.5;235000.0
Audi;80;364550.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;88000.0
Audi;80;503000.0;1987.0;D;75.0;front;mechanics;no;1.8;140.0;167.0;13.6;7.7;58000.0
Audi;80;220000.0;1988.0;D;88.0;front;mechanics;no;1.8;142.0;180.0;12.3;7.4;25000.0
Audi;80;190000.0;1991.0;D;70.0;front;mechanics;no;1.6;118.0;168.0;14.1;7.4;49999.0
Audi;80;500000.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;135000.0
Audi;80;300000.0;1990.0;D;112.0;front;automatic;no;2.0;170.0;192.0;13.2;8.3;100000.0
Audi;80;500000.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;135000.0
Audi;80;450000.0;1991.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;145000.0
Audi;80;328733.0;1988.0;D;88.0;front;mechanics;no;1.8;142.0;180.0;12.3;7.4;80000.0
Audi;80;410000.0;1991.0;D;112.0;front;mechanics;no;2.0;170.0;196.0;10.8;7.5;50000.0
Audi;80;313000.0;1988.0;D;112.0;front;mechanics;no;1.8;160.0;195.0;10.9;0.0;80000.0
Audi;80;286000.0;1989.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;62000.0
Audi;80;99999.0;1990.0;D;90.0;front;mechanics;no;1.8;142.0;182.0;12.4;7.6;70000.0
Suzuki;Grand Vitara;124189.0;2007.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;499000.0
Suzuki;Grand Vitara;155000.0;2008.0;J;129.0;full;mechanics;turbocharging;1.9;300.0;170.0;13.2;7.3;465000.0
Suzuki;Grand Vitara;212000.0;2006.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;420000.0
Suzuki;Grand Vitara;102000.0;2008.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;500000.0
Suzuki;Grand Vitara;130000.0;2006.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;380000.0
Suzuki;Grand Vitara;221789.0;2006.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;410000.0
Suzuki;Grand Vitara;136953.0;2008.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;460000.0
Suzuki;Grand Vitara;187000.0;2007.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;520000.0
Suzuki;Grand Vitara;180000.0;2008.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;475000.0
Suzuki;Grand Vitara;240000.0;2008.0;J;106.0;full;mechanics;no;1.6;145.0;160.0;14.4;8.7;455000.0
Jaguar;X-Type;260000.0;2005.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;370000.0
Jaguar;X-Type;168662.0;2005.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;299000.0
Jaguar;X-Type;200000.0;2004.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;320000.0
Jaguar;X-Type;325000.0;2004.0;D;231.0;full;automatic;no;3.0;279.0;229.0;7.5;10.3;380000.0
Jaguar;X-Type;227000.0;2001.0;D;231.0;full;automatic;no;3.0;279.0;229.0;7.5;10.3;310000.0
Jaguar;X-Type;181000.0;2006.0;D;130.0;front;mechanics;turbocharging;2.0;330.0;201.0;9.9;5.7;490000.0
Jaguar;X-Type;102074.0;2005.0;D;196.0;full;automatic;no;2.5;241.0;220.0;8.9;0.0;600000.0
Jaguar;X-Type;176500.0;2006.0;D;196.0;full;automatic;no;2.5;241.0;220.0;8.9;0.0;610000.0
Jaguar;X-Type;214000.0;2007.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;350000.0
Jaguar;X-Type;229841.0;2005.0;D;196.0;full;automatic;no;2.5;241.0;220.0;8.9;0.0;350000.0
Jaguar;X-Type;157000.0;2007.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;455000.0
Jaguar;X-Type;181000.0;2006.0;D;156.0;front;automatic;no;2.1;196.0;205.0;10.8;9.2;460000.0
LADA (VAZ);Kalina;135000.0;2013.0;B;98.0;front;mechanics;no;1.6;145.0;183.0;11.6;7.2;220000.0
LADA (VAZ);Kalina;87015.0;2011.0;B;98.0;front;mechanics;no;1.6;145.0;183.0;11.6;7.2;235000.0
LADA (VAZ);Kalina;140000.0;2011.0;B;98.0;front;mechanics;no;1.6;145.0;183.0;11.6;7.2;249000.0
LADA (VAZ);Kalina;98000.0;2009.0;B;89.0;front;mechanics;no;1.4;127.0;165.0;12.5;7.0;195000.0
Jeep;Compass;165400.0;2012.0;J;170.0;full;variator;no;2.4;220.0;185.0;11.3;8.6;1000000.0
Renault;Symbol;119000.0;2003.0;B;98.0;front;mechanics;no;1.4;127.0;186.0;11.2;0.0;239000.0
Renault;Symbol;129833.0;2005.0;B;98.0;front;automatic;no;1.4;127.0;186.0;13.6;0.0;219000.0
Renault;Symbol;175000.0;2003.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;165000.0
Renault;Symbol;119819.0;2005.0;B;98.0;front;automatic;no;1.4;127.0;186.0;13.6;0.0;185000.0
Renault;Symbol;200000.0;2005.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;125000.0
Renault;Symbol;207341.0;2004.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;200000.0
Renault;Symbol;70000.0;2003.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;170000.0
Renault;Symbol;108520.0;2004.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;175000.0
Renault;Symbol;128797.0;2006.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;160000.0
Renault;Symbol;140000.0;2006.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;180000.0
Renault;Symbol;298000.0;2005.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;129990.0
Renault;Symbol;28000.0;2002.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;135000.0
Renault;Symbol;98100.0;2006.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;250000.0
Renault;Symbol;1000000.0;2004.0;B;75.0;front;mechanics;no;1.4;114.0;170.0;12.5;0.0;137000.0
Renault;Symbol;228000.0;2005.0;B;98.0;front;automatic;no;1.4;127.0;186.0;13.6;0.0;210000.0
Vortex;Tingo;119000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;260000.0
Vortex;Tingo;152117.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;239000.0
Vortex;Tingo;142500.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;210000.0
Vortex;Tingo;111669.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;335000.0
Vortex;Tingo;160000.0;2011.0;J;132.0;front;robot;no;1.9;170.0;170.0;13.0;7.0;220000.0
Vortex;Tingo;111438.0;2010.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;258000.0
Vortex;Tingo;155000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;285000.0
Vortex;Tingo;113000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;275000.0
Vortex;Tingo;83977.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;280000.0
Vortex;Tingo;96000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;269000.0
Vortex;Tingo;160000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;200000.0
Vortex;Tingo;83125.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;310000.0
Vortex;Tingo;68577.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;350000.0
Vortex;Tingo;88000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;250000.0
Vortex;Tingo;98000.0;2011.0;J;132.0;front;mechanics;no;1.9;170.0;175.0;12.5;8.5;290000.0
Citroen;C4 Picasso;131651.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;739000.0
Citroen;C4 Picasso;224338.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;729000.0
Citroen;C4 Picasso;95330.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;749000.0
Citroen;C4 Picasso;31139.0;2018.0;M;120.0;front;automatic;turbocharging;1.6;300.0;188.0;13.5;3.9;1789000.0
Citroen;C4 Picasso;249784.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;719000.0
Citroen;C4 Picasso;126000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;753000.0
Citroen;C4 Picasso;103698.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;980000.0
Citroen;C4 Picasso;70000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;850000.0
Citroen;C4 Picasso;86566.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;950000.0
Citroen;C4 Picasso;90369.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;960000.0
Citroen;C4 Picasso;120000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;750000.0
Citroen;C4 Picasso;112000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;752000.0
Citroen;C4 Picasso;130000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;751000.0
Citroen;C4 Picasso;120000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;883000.0
Citroen;C4 Picasso;90000.0;2017.0;M;115.0;front;mechanics;turbocharging;1.6;270.0;189.0;12.1;4.3;1150000.0
Opel;Corsa;99000.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;425000.0
Opel;Corsa;133500.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;380000.0
Opel;Corsa;74000.0;2011.0;B;86.0;front;robot;no;1.2;115.0;172.0;14.9;5.1;406000.0
Opel;Corsa;80600.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;355000.0
Opel;Corsa;120000.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;400000.0
Opel;Corsa;141000.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;400000.0
Opel;Corsa;80000.0;2010.0;B;86.0;front;robot;no;1.2;115.0;172.0;14.9;5.1;370000.0
Opel;Corsa;92000.0;2010.0;B;100.0;front;automatic;no;1.4;130.0;172.0;13.9;5.7;479000.0
Toyota;Sienna;205000.0;2006.0;M;215.0;front;automatic;no;3.3;301.0;197.15641361256544;10.423527447894209;0.0;869000.0
Toyota;Sienna;227000.0;2006.0;M;215.0;front;automatic;no;3.3;301.0;197.15641361256544;10.423527447894209;0.0;750000.0
Toyota;Sienna;245000.0;2006.0;M;233.0;front;automatic;no;3.3;328.0;178.0;8.7;0.0;650000.0
Toyota;Sienna;200000.0;2008.0;M;269.0;full;automatic;no;3.5;332.0;182.0;9.0;0.0;1100000.0
Toyota;Sienna;224000.0;2007.0;M;269.0;full;automatic;no;3.5;332.0;182.0;9.0;0.0;1060000.0
Toyota;Sienna;120000.0;2008.0;M;269.0;front;automatic;no;3.5;332.0;182.0;9.0;0.0;1000000.0
Porsche;Macan;4900.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4790000.0
Porsche;Macan;0.0;2020.0;J;380.0;full;robot;turbocharging;2.9;520.0;261.0;4.9;9.6;7014233.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;6973502.0
Porsche;Macan;5131.0;2020.0;J;354.0;full;robot;turbocharging;3.0;480.0;254.0;5.3;8.9;6270000.0
Porsche;Macan;28700.0;2019.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4495000.0
Porsche;Macan;0.0;2020.0;J;380.0;full;robot;turbocharging;2.9;520.0;261.0;4.9;9.6;7513811.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;6984050.0
Porsche;Macan;24447.0;2019.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4578000.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;6065567.0
Porsche;Macan;12423.0;2019.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4545000.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;5812313.0
Porsche;Macan;24189.0;2019.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4395000.0
Porsche;Macan;20628.0;2019.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;4627000.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;6200410.0
Porsche;Macan;0.0;2020.0;J;252.0;full;robot;turbocharging;2.0;370.0;227.0;6.7;0.0;5688084.0
Mazda;3;160000.0;2012.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;600000.0
Mazda;3;179312.0;2011.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;549000.0
Mazda;3;53995.0;2012.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;748000.0
Mazda;3;83581.0;2011.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;664000.0
Mazda;3;118100.0;2011.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;539000.0
Mazda;3;132000.0;2012.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;650000.0
Mazda;3;126986.0;2012.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;629000.0
Mazda;3;155300.0;2011.0;C;105.0;front;mechanics;no;1.6;145.0;188.0;12.1;6.5;410000.0
Mazda;3;187000.0;2012.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;485000.0
Mazda;3;92000.0;2011.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;649000.0
Mazda;3;120000.0;2011.0;C;105.0;front;mechanics;no;1.6;145.0;188.0;12.1;6.5;750000.0
Mazda;3;110000.0;2013.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;635000.0
Mazda;3;110000.0;2013.0;C;105.0;front;automatic;no;1.6;145.0;177.0;13.1;7.3;700000.0
Mazda;3;157800.0;2012.0;C;105.0;front;mechanics;no;1.6;145.0;188.0;12.1;6.5;510000.0
Mazda;3;150000.0;2012.0;C;105.0;front;mechanics;no;1.6;145.0;188.0;12.1;6.5;495000.0
Volkswagen;Transporter;171726.0;2011.0;M;140.0;front;mechanics;turbocharging;2.0;340.0;161.0;13.4;8.1;1067000.0
Volkswagen;Transporter;167833.0;2014.0;M;102.0;front;mechanics;turbocharging;2.0;250.0;152.0;16.5;7.3;1430000.0
Audi;A4;143004.0;2010.0;D;160.0;front;variator;turbocharging;1.8;250.0;218.0;8.9;7.2;680000.0
Audi;A4;127000.0;2009.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;645000.0
Audi;A4;252456.0;2008.0;D;160.0;front;variator;turbocharging;1.8;250.0;218.0;8.9;7.2;575000.0
Audi;A4;188938.0;2008.0;D;265.0;full;mechanics;no;3.2;330.0;250.0;6.4;9.1;635000.0
Audi;A4;222000.0;2009.0;D;239.0;full;automatic;turbocharging;3.0;500.0;250.0;6.3;7.2;1399000.0
Audi;A4;182000.0;2008.0;D;160.0;front;variator;turbocharging;1.8;250.0;218.0;8.9;7.2;530000.0
Audi;A4;164900.0;2009.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;600000.0
Audi;A4;270000.0;2008.0;D;211.0;full;robot;turbocharging;2.0;350.0;237.0;6.6;7.6;1200000.0
Audi;A4;218000.0;2009.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;655000.0
Audi;A4;138258.0;2011.0;D;120.0;front;variator;turbocharging;1.8;230.0;191.0;10.8;7.5;629000.0
Audi;A4;189000.0;2009.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;670000.0
Audi;A4;185000.0;2008.0;D;160.0;front;variator;turbocharging;1.8;250.0;218.0;8.9;7.2;650000.0
Audi;A4;272000.0;2009.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;680000.0
Audi;A4;200000.0;2010.0;D;143.0;front;variator;turbocharging;2.0;320.0;208.0;9.7;5.7;880000.0
Renault;Latitude;96708.0;2012.0;D;139.0;front;variator;no;2.0;191.0;186.0;11.9;8.3;585000.0
Renault;Latitude;92744.0;2012.0;D;139.0;front;variator;no;2.0;191.0;186.0;11.9;8.3;660000.0
Renault;Latitude;184852.0;2010.0;D;177.0;front;automatic;no;2.5;233.0;209.0;10.7;9.7;535000.0
Renault;Latitude;138000.0;2010.0;D;139.0;front;variator;no;2.0;191.0;186.0;11.9;8.3;530000.0
Renault;Latitude;129500.0;2010.0;D;139.0;front;variator;no;2.0;191.0;186.0;11.9;8.3;480000.0
Skoda;Superb;222097.0;2014.0;D;200.0;front;robot;turbocharging;2.0;280.0;238.0;7.8;8.0;855000.0
Skoda;Superb;119000.0;2013.0;D;140.0;front;robot;turbocharging;2.0;320.0;210.0;10.2;5.6;1080000.0
Skoda;Superb;193000.0;2013.0;D;152.0;front;robot;turbocharging;1.8;250.0;216.0;8.8;7.3;710000.0
Skoda;Superb;149989.0;2014.0;D;152.0;front;robot;turbocharging;1.8;250.0;216.0;8.8;7.3;939000.0
Skoda;Superb;211000.0;2013.0;D;140.0;front;robot;turbocharging;2.0;320.0;210.0;10.2;5.6;1100000.0
Volkswagen;Phaeton;129093.0;2012.0;F;335.0;full;automatic;no;4.2;430.0;250.0;6.9;12.5;935000.0
Volkswagen;Phaeton;26500.0;2012.0;F;335.0;full;automatic;no;4.2;430.0;250.0;6.9;12.5;2650000.0
Volkswagen;Phaeton;83000.0;2013.0;F;335.0;full;automatic;no;4.2;430.0;250.0;6.9;12.5;1100000.0
Volkswagen;Phaeton;94000.0;2013.0;F;335.0;full;automatic;no;4.2;430.0;250.0;6.9;12.5;965000.0
Infiniti;Q50;53000.0;2017.0;D;405.0;full;automatic;turbocharging;3.0;475.0;250.0;5.4;9.3;2420000.0
Infiniti;Q50;33627.0;2017.0;D;211.0;rear;automatic;turbocharging;2.0;350.0;245.0;7.3;7.0;1855000.0
Infiniti;Q50;86784.0;2017.0;D;211.0;rear;automatic;turbocharging;2.0;350.0;245.0;7.3;7.0;1870000.0
Hyundai;Getz;149145.0;2005.0;B;85.0;front;automatic;no;1.3;119.0;162.0;14.8;6.9;300000.0
Hyundai;Getz;164000.0;2004.0;B;105.0;front;mechanics;no;1.6;146.0;176.0;9.6;5.9;249000.0
Hyundai;Getz;136362.0;2004.0;B;82.0;front;mechanics;no;1.3;119.0;162.0;11.5;5.8;210000.0
Hyundai;Getz;161945.0;2004.0;B;82.0;front;mechanics;no;1.3;119.0;162.0;11.5;5.8;209000.0
Hyundai;Getz;137500.0;2003.0;B;82.0;front;mechanics;no;1.3;119.0;162.0;11.5;5.8;210000.0
Hyundai;Getz;190256.0;2005.0;B;62.0;front;mechanics;no;1.1;96.0;152.0;16.1;6.0;180000.0
Hyundai;Getz;160255.0;2004.0;B;80.0;front;mechanics;turbocharging;1.5;182.0;170.0;14.0;4.8;220000.0
Hyundai;Getz;270000.0;2003.0;B;82.0;front;automatic;no;1.3;119.0;161.0;14.8;0.0;200000.0
Hyundai;Getz;177500.0;2005.0;B;85.0;front;automatic;no;1.3;119.0;162.0;14.8;6.9;270000.0
Hyundai;Getz;210000.0;2003.0;B;82.0;front;automatic;no;1.3;119.0;161.0;14.8;0.0;200000.0
Hyundai;Getz;202355.0;2005.0;B;105.0;front;automatic;no;1.6;146.0;176.0;12.0;5.9;275000.0
Hyundai;Getz;168000.0;2002.0;B;82.0;front;automatic;no;1.3;119.0;161.0;14.8;0.0;225000.0
Hyundai;Getz;190000.0;2005.0;B;85.0;front;mechanics;no;1.3;119.0;166.0;11.5;5.7;190000.0
Hyundai;Getz;140000.0;2005.0;B;85.0;front;mechanics;no;1.3;119.0;166.0;11.5;5.7;220000.0
Hyundai;Getz;223000.0;2005.0;B;85.0;front;mechanics;no;1.3;119.0;166.0;11.5;5.7;210000.0
Peugeot;307;132000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;250000.0
Peugeot;307;105456.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;298000.0
Peugeot;307;185000.0;2006.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;195000.0
Peugeot;307;147000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;280000.0
Peugeot;307;116000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;195000.0
Peugeot;307;170000.0;2007.0;C;109.0;front;mechanics;no;1.6;147.0;190.0;11.7;7.2;280000.0
Peugeot;307;85000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;270000.0
Peugeot;307;219645.0;2006.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;200000.0
Peugeot;307;170000.0;2006.0;C;109.0;front;mechanics;no;1.6;147.0;190.0;11.7;7.2;270000.0
Peugeot;307;207000.0;2006.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;210000.0
Peugeot;307;159000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;255000.0
Peugeot;307;125000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;280000.0
Peugeot;307;166000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;230000.0
Peugeot;307;160000.0;2007.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;250000.0
Peugeot;307;128035.0;2006.0;C;109.0;front;automatic;no;1.6;147.0;186.0;12.5;7.9;325000.0
Toyota;Highlander;87800.0;2014.0;J;249.0;full;automatic;no;3.5;337.0;180.0;8.7;10.6;2575000.0
Toyota;Highlander;107000.0;2014.0;J;249.0;full;automatic;no;3.5;337.0;180.0;8.7;10.6;2380000.0
Toyota;Highlander;91000.0;2014.0;J;249.0;full;automatic;no;3.5;337.0;180.0;8.7;10.6;2275000.0
